Projection_ID	confidence_level
evm.model.hic_scaffold_10_pilon.652.6	partial
evm.model.hic_scaffold_10_pilon.234.5801	partial
evm.model.hic_scaffold_6_pilon.1104.-1	partial
evm.model.hic_scaffold_9_pilon.1427.18544	partial
evm.model.hic_scaffold_9_pilon.1427.7712	partial
evm.model.hic_scaffold_9_pilon.1427.17031	partial
evm.model.hic_scaffold_7_pilon.463.14617	average_confidence
evm.model.hic_scaffold_8_pilon.947.737	high_confidence
evm.model.hic_scaffold_4_pilon.195.27884	partial
evm.model.hic_scaffold_10_pilon.1026.13048	partial
evm.model.hic_scaffold_5_pilon.929.1119	high_confidence
evm.model.hic_scaffold_5_pilon.1123.3469	high_confidence
evm.model.hic_scaffold_5_pilon.606.469	average_confidence
evm.model.hic_scaffold_13_pilon.126.9817	high_confidence
evm.model.hic_scaffold_3_pilon.576.1	partial
evm.model.hic_scaffold_2_pilon.435.4377	partial
evm.model.hic_scaffold_6_pilon.864.5580	partial
evm.model.hic_scaffold_6_pilon.864.20956	partial
evm.model.hic_scaffold_1_pilon.212.15024	average_confidence
evm.model.hic_scaffold_5_pilon.478.1259	partial
evm.model.hic_scaffold_7_pilon.1074.-1	partial
evm.model.hic_scaffold_8_pilon.939.13147	partial
evm.model.hic_scaffold_3_pilon.371.1	partial
evm.model.hic_scaffold_3_pilon.371.3840	partial
evm.model.hic_scaffold_9_pilon.1398.5405	partial
evm.model.hic_scaffold_1_pilon.1027.878	partial
evm.model.hic_scaffold_8_pilon.179.-1	average_confidence
evm.model.hic_scaffold_10_pilon.42.3625	average_confidence
evm.model.hic_scaffold_8_pilon.813.19	partial
evm.model.hic_scaffold_10_pilon.1210.6	partial
evm.model.hic_scaffold_1_pilon.923.54	average_confidence
evm.model.hic_scaffold_7_pilon.1048.12758	partial
evm.model.hic_scaffold_7_pilon.1048.14568	partial
evm.model.hic_scaffold_6_pilon.307.3	high_confidence
evm.model.hic_scaffold_6_pilon.307.3261	partial
evm.model.hic_scaffold_3_pilon.359.4910	partial
evm.model.hic_scaffold_11_pilon.49.242	average_confidence
evm.model.hic_scaffold_4_pilon.925.1092	partial
evm.model.hic_scaffold_5_pilon.1050.65	high_confidence
evm.model.hic_scaffold_4_pilon.1229.8958	average_confidence
evm.model.hic_scaffold_10_pilon.961.17368	partial
evm.model.hic_scaffold_8_pilon.141.10	partial
evm.model.hic_scaffold_10_pilon.872.1637	partial
evm.model.hic_scaffold_9_pilon.1371.6107	average_confidence
evm.model.hic_scaffold_3_pilon.1234.1769	high_confidence
evm.model.hic_scaffold_3_pilon.1337.1898	average_confidence
evm.model.hic_scaffold_3_pilon.111.3982	high_confidence
evm.model.hic_scaffold_9_pilon.1413.11770	partial
evm.model.hic_scaffold_8_pilon.144.2339	partial
evm.model.hic_scaffold_6_pilon.1731.2119	average_confidence
evm.model.hic_scaffold_9_pilon.899.4	partial
evm.model.hic_scaffold_9_pilon.899.5307	partial
evm.model.hic_scaffold_1_pilon.734.3190	partial
evm.model.hic_scaffold_8_pilon.726.2392	partial
evm.model.hic_scaffold_16_pilon.240.952	average_confidence
evm.model.hic_scaffold_1_pilon.474.2878	high_confidence
evm.model.hic_scaffold_6_pilon.769.5207	partial
evm.model.hic_scaffold_8_pilon.893.2684	average_confidence
evm.model.hic_scaffold_9_pilon.1894.4298	partial
evm.model.hic_scaffold_3_pilon.1350.10457	partial
evm.model.hic_scaffold_11_pilon.13.1333	average_confidence
evm.model.hic_scaffold_5_pilon.1356.56	average_confidence
evm.model.hic_scaffold_8_pilon.736.199	high_confidence
evm.model.hic_scaffold_5_pilon.1291.1458	partial
evm.model.hic_scaffold_5_pilon.1291.34444	partial
evm.model.scaffold6296_size1056.1.15504	average_confidence
evm.model.hic_scaffold_4_pilon.1159.10477	partial
evm.model.hic_scaffold_4_pilon.1159.26285	average_confidence
evm.model.hic_scaffold_4_pilon.1159.27114	partial
evm.model.hic_scaffold_4_pilon.720.82	partial
evm.model.hic_scaffold_9_pilon.170.2067	partial
evm.model.hic_scaffold_5_pilon.1459.-1	partial
evm.model.hic_scaffold_6_pilon.328.5734	high_confidence
evm.model.hic_scaffold_4_pilon.620.142	average_confidence
evm.model.hic_scaffold_8_pilon.953.207	high_confidence
evm.model.hic_scaffold_2_pilon.665.15893	partial
evm.model.hic_scaffold_2_pilon.774.167	partial
evm.model.hic_scaffold_3_pilon.1158.13484	partial
evm.model.hic_scaffold_5_pilon.140.9553	partial
evm.model.hic_scaffold_5_pilon.852.435	average_confidence
evm.model.hic_scaffold_5_pilon.1369.112	average_confidence
evm.model.hic_scaffold_9_pilon.1838.-1	partial
evm.model.hic_scaffold_40_pilon.8.30888	average_confidence
evm.model.WTDall_ctg1052.11.35395	partial
evm.model.hic_scaffold_4_pilon.1199.-1	average_confidence
evm.model.hic_scaffold_5_pilon.1234.3002	partial
evm.model.hic_scaffold_6_pilon.746.12100	partial
evm.model.hic_scaffold_9_pilon.1697.4478	partial
evm.model.hic_scaffold_6_pilon.993.1127	partial
evm.model.hic_scaffold_5_pilon.639.22	high_confidence
evm.model.hic_scaffold_3_pilon.1236.12927	partial
evm.model.hic_scaffold_3_pilon.41.11706	partial
evm.model.hic_scaffold_3_pilon.1303.25	partial
evm.model.hic_scaffold_7_pilon.842.736	average_confidence
evm.model.hic_scaffold_7_pilon.842.13724	partial
evm.model.hic_scaffold_10_pilon.1264.6	partial
evm.model.hic_scaffold_1_pilon.532.2694	partial
evm.model.hic_scaffold_5_pilon.34.-1	partial
evm.model.hic_scaffold_7_pilon.1306.4681	average_confidence
evm.model.hic_scaffold_6_pilon.180.3	partial
evm.model.hic_scaffold_3_pilon.580.4925	high_confidence
evm.model.hic_scaffold_7_pilon.426.12123	average_confidence
evm.model.hic_scaffold_10_pilon.1248.-1	partial
evm.model.hic_scaffold_2_pilon.111.28602	partial
evm.model.hic_scaffold_5_pilon.849.14696	average_confidence
evm.model.hic_scaffold_7_pilon.410.-1	average_confidence
evm.model.hic_scaffold_5_pilon.527.1041	average_confidence
evm.model.hic_scaffold_6_pilon.1516.20608	average_confidence
evm.model.hic_scaffold_6_pilon.278.7896	partial
evm.model.hic_scaffold_16_pilon.4.147	high_confidence
evm.model.hic_scaffold_5_pilon.548.103	partial
evm.model.hic_scaffold_5_pilon.548.2201	partial
evm.model.hic_scaffold_5_pilon.1069.-1	partial
evm.model.hic_scaffold_8_pilon.972.1261	low_confidence
evm.model.hic_scaffold_7_pilon.861.794	low_confidence
evm.model.hic_scaffold_4_pilon.299.357	high_confidence
evm.model.hic_scaffold_8_pilon.431.15	average_confidence
evm.model.hic_scaffold_8_pilon.431.13470	partial
evm.model.hic_scaffold_8_pilon.431.17645	partial
evm.model.hic_scaffold_7_pilon.479.-1	average_confidence
evm.model.hic_scaffold_10_pilon.1169.2285	partial
evm.model.hic_scaffold_4_pilon.970.197	average_confidence
evm.model.hic_scaffold_7_pilon.1517.-1	average_confidence
evm.model.hic_scaffold_10_pilon.1312.8872	partial
evm.model.hic_scaffold_5_pilon.90.5	average_confidence
evm.model.hic_scaffold_5_pilon.90.4340	average_confidence
evm.model.hic_scaffold_13_pilon.97.47	partial
evm.model.hic_scaffold_7_pilon.416.375	high_confidence
evm.model.hic_scaffold_7_pilon.1565.-1	average_confidence
evm.model.hic_scaffold_7_pilon.450.375	partial
evm.model.hic_scaffold_46_pilon.5.4524	average_confidence
evm.model.hic_scaffold_9_pilon.824.16914	partial
evm.model.hic_scaffold_9_pilon.824.18801	partial
evm.model.hic_scaffold_9_pilon.824.27348	partial
evm.model.hic_scaffold_9_pilon.824.31339	partial
evm.model.hic_scaffold_9_pilon.824.33449	partial
evm.model.hic_scaffold_1_pilon.140.909	high_confidence
evm.model.hic_scaffold_8_pilon.724.235	average_confidence
evm.model.hic_scaffold_7_pilon.753.-1	average_confidence
evm.model.hic_scaffold_3_pilon.676.-1	average_confidence
evm.model.hic_scaffold_2_pilon.146.451	partial
evm.model.hic_scaffold_3_pilon.1415.30826	partial
evm.model.hic_scaffold_4_pilon.1161.10477	average_confidence
evm.model.hic_scaffold_4_pilon.1161.20663	partial
evm.model.hic_scaffold_3_pilon.1091.25	partial
evm.model.hic_scaffold_8_pilon.803.10284	average_confidence
evm.model.hic_scaffold_1_pilon.699.30	high_confidence
evm.model.hic_scaffold_8_pilon.195.672	high_confidence
evm.model.hic_scaffold_5_pilon.167.434	average_confidence
evm.model.hic_scaffold_1_pilon.776.64	partial
evm.model.hic_scaffold_1_pilon.838.3392	partial
evm.model.hic_scaffold_4_pilon.878.838	average_confidence
evm.model.hic_scaffold_41_pilon.4.3495	partial
evm.model.hic_scaffold_41_pilon.4.7015	partial
evm.model.hic_scaffold_4_pilon.432.1697	average_confidence
evm.model.hic_scaffold_8_pilon.241.428	partial
evm.model.hic_scaffold_6_pilon.181.882	partial
evm.model.hic_scaffold_5_pilon.1374.724	high_confidence
evm.model.hic_scaffold_19_pilon.2.1182	partial
evm.model.hic_scaffold_7_pilon.1187.3085	high_confidence
evm.model.hic_scaffold_1_pilon.578.382	high_confidence
evm.model.hic_scaffold_5_pilon.244.10667	partial
evm.model.hic_scaffold_5_pilon.244.27207	partial
evm.model.hic_scaffold_5_pilon.244.11203	partial
evm.model.hic_scaffold_5_pilon.244.22540	partial
evm.model.hic_scaffold_7_pilon.395.2085	partial
evm.model.WTDall_ctg2590.4.27913	partial
evm.model.hic_scaffold_3_pilon.732.1	partial
evm.model.hic_scaffold_2_pilon.319.3474	partial
evm.model.hic_scaffold_2_pilon.319.4004	partial
evm.model.hic_scaffold_8_pilon.262.10	partial
evm.model.hic_scaffold_9_pilon.600.2576	partial
evm.model.hic_scaffold_9_pilon.600.5901	partial
evm.model.hic_scaffold_9_pilon.600.26745	partial
evm.model.hic_scaffold_6_pilon.129.3	partial
evm.model.hic_scaffold_5_pilon.1133.8	partial
evm.model.hic_scaffold_5_pilon.1133.888	partial
evm.model.hic_scaffold_5_pilon.1133.27353	partial
evm.model.hic_scaffold_5_pilon.1133.11445	partial
evm.model.hic_scaffold_9_pilon.1607.8441	average_confidence
evm.model.hic_scaffold_5_pilon.35.5	partial
evm.model.hic_scaffold_5_pilon.35.3779	partial
evm.model.hic_scaffold_5_pilon.35.6213	partial
evm.model.hic_scaffold_1_pilon.197.1298	high_confidence
evm.model.hic_scaffold_1_pilon.197.30649	partial
evm.model.hic_scaffold_2_pilon.718.33718	partial
evm.model.hic_scaffold_2_pilon.718.35938	partial
evm.model.hic_scaffold_2_pilon.718.33355	partial
evm.model.hic_scaffold_5_pilon.33.3110	partial
evm.model.hic_scaffold_4_pilon.1376.3595	partial
evm.model.hic_scaffold_2_pilon.691.50	average_confidence
evm.model.hic_scaffold_8_pilon.407.15	partial
evm.model.hic_scaffold_8_pilon.407.6689	partial
evm.model.hic_scaffold_5_pilon.106.23418	partial
evm.model.hic_scaffold_5_pilon.106.23980	average_confidence
evm.model.hic_scaffold_5_pilon.106.24258	average_confidence
evm.model.hic_scaffold_5_pilon.106.30630	average_confidence
evm.model.hic_scaffold_8_pilon.268.5146	average_confidence
evm.model.hic_scaffold_7_pilon.597.2933	partial
evm.model.hic_scaffold_3_pilon.1155.25	partial
evm.model.hic_scaffold_3_pilon.1155.26177	partial
evm.model.hic_scaffold_3_pilon.1155.29407	partial
evm.model.hic_scaffold_9_pilon.341.34	partial
evm.model.hic_scaffold_7_pilon.1115.10040	high_confidence
evm.model.hic_scaffold_9_pilon.1637.742	partial
evm.model.hic_scaffold_12_pilon.39.-1	partial
evm.model.hic_scaffold_4_pilon.988.94	average_confidence
evm.model.hic_scaffold_9_pilon.811.385	partial
evm.model.hic_scaffold_8_pilon.549.72	average_confidence
evm.model.hic_scaffold_8_pilon.462.1232	low_confidence
evm.model.hic_scaffold_5_pilon.843.8	high_confidence
evm.model.hic_scaffold_10_pilon.875.1637	partial
evm.model.hic_scaffold_45_pilon.11.7291	average_confidence
evm.model.hic_scaffold_45_pilon.11.10618	average_confidence
evm.model.hic_scaffold_4_pilon.1157.-1	average_confidence
evm.model.hic_scaffold_3_pilon.307.13	high_confidence
evm.model.hic_scaffold_6_pilon.482.266	partial
evm.model.hic_scaffold_6_pilon.482.2181	partial
evm.model.hic_scaffold_6_pilon.482.12812	partial
evm.model.hic_scaffold_6_pilon.482.13299	partial
evm.model.hic_scaffold_6_pilon.482.13897	partial
evm.model.hic_scaffold_6_pilon.482.15185	partial
evm.model.hic_scaffold_6_pilon.482.15208	partial
evm.model.hic_scaffold_6_pilon.482.16154	partial
evm.model.hic_scaffold_6_pilon.482.17684	partial
evm.model.hic_scaffold_6_pilon.482.29329	partial
evm.model.hic_scaffold_4_pilon.1018.328	high_confidence
evm.model.WTDall_ctg1050.2.17335	average_confidence
evm.model.hic_scaffold_5_pilon.1153.24	partial
evm.model.hic_scaffold_5_pilon.1153.9519	partial
evm.model.hic_scaffold_6_pilon.542.14393	average_confidence
evm.model.hic_scaffold_3_pilon.243.1761	average_confidence
evm.model.hic_scaffold_10_pilon.301.15668	average_confidence
evm.model.hic_scaffold_3_pilon.1080.25	partial
evm.model.hic_scaffold_1_pilon.832.5368	average_confidence
evm.model.hic_scaffold_47_pilon.31.8438	partial
evm.model.hic_scaffold_9_pilon.491.-1	partial
evm.model.hic_scaffold_18_pilon.1.6788	average_confidence
evm.model.hic_scaffold_1_pilon.14.171	high_confidence
evm.model.hic_scaffold_5_pilon.1063.1076	partial
evm.model.hic_scaffold_3_pilon.993.25	partial
evm.model.hic_scaffold_6_pilon.1692.7350	partial
evm.model.hic_scaffold_1_pilon.1144.1098	partial
evm.model.hic_scaffold_5_pilon.1210.24	average_confidence
evm.model.hic_scaffold_4_pilon.1266.206	partial
evm.model.hic_scaffold_5_pilon.661.11501	average_confidence
evm.model.hic_scaffold_2_pilon.756.2393	partial
evm.model.hic_scaffold_2_pilon.756.14059	partial
evm.model.hic_scaffold_2_pilon.756.35711	partial
evm.model.hic_scaffold_5_pilon.1156.24	partial
evm.model.hic_scaffold_8_pilon.226.1281	high_confidence
evm.model.hic_scaffold_1_pilon.766.64	partial
evm.model.hic_scaffold_1_pilon.766.778	partial
evm.model.hic_scaffold_7_pilon.384.11084	partial
evm.model.WTDall_ctg220.4.35699	partial
evm.model.hic_scaffold_8_pilon.727.2392	average_confidence
evm.model.hic_scaffold_3_pilon.1094.16881	partial
evm.model.hic_scaffold_5_pilon.956.-1	partial
evm.model.hic_scaffold_9_pilon.982.9659	average_confidence
evm.model.hic_scaffold_9_pilon.982.18030	partial
evm.model.hic_scaffold_9_pilon.1328.11938	partial
evm.model.hic_scaffold_8_pilon.132.4902	partial
evm.model.hic_scaffold_3_pilon.1247.25	partial
evm.model.hic_scaffold_6_pilon.590.3	high_confidence
evm.model.hic_scaffold_6_pilon.590.3482	partial
evm.model.hic_scaffold_8_pilon.9.4626	average_confidence
evm.model.hic_scaffold_6_pilon.1009.2302	high_confidence
evm.model.hic_scaffold_4_pilon.1121.28092	partial
evm.model.hic_scaffold_3_pilon.265.-1	average_confidence
evm.model.hic_scaffold_2_pilon.485.6930	partial
evm.model.hic_scaffold_4_pilon.1261.828	average_confidence
evm.model.hic_scaffold_9_pilon.1207.6275	average_confidence
evm.model.hic_scaffold_5_pilon.773.752	average_confidence
evm.model.hic_scaffold_5_pilon.773.4370	average_confidence
evm.model.hic_scaffold_5_pilon.773.26137	partial
evm.model.hic_scaffold_23_pilon.39.8086	partial
evm.model.hic_scaffold_6_pilon.1543.9361	partial
evm.model.hic_scaffold_2_pilon.758.367	partial
evm.model.hic_scaffold_9_pilon.563.577	average_confidence
evm.model.hic_scaffold_1_pilon.874.6322	high_confidence
evm.model.hic_scaffold_7_pilon.1550.20906	partial
evm.model.hic_scaffold_10_pilon.798.1418	partial
evm.model.hic_scaffold_6_pilon.1114.101	high_confidence
evm.model.hic_scaffold_6_pilon.879.2	partial
evm.model.hic_scaffold_6_pilon.879.6025	partial
evm.model.hic_scaffold_11_pilon.1.11482	average_confidence
evm.model.hic_scaffold_2_pilon.767.367	average_confidence
evm.model.hic_scaffold_25_pilon.31.12417	partial
evm.model.hic_scaffold_7_pilon.1261.19304	partial
evm.model.hic_scaffold_1_pilon.1046.107	average_confidence
evm.model.hic_scaffold_1_pilon.1046.23304	partial
evm.model.hic_scaffold_1_pilon.1046.25758	partial
evm.model.hic_scaffold_10_pilon.995.948	average_confidence
evm.model.hic_scaffold_6_pilon.1428.508	average_confidence
evm.model.hic_scaffold_7_pilon.23.-1	partial
evm.model.hic_scaffold_10_pilon.799.1418	high_confidence
evm.model.hic_scaffold_5_pilon.472.103	partial
evm.model.hic_scaffold_1_pilon.552.12	partial
evm.model.hic_scaffold_3_pilon.354.8497	partial
evm.model.hic_scaffold_3_pilon.354.15347	average_confidence
evm.model.hic_scaffold_3_pilon.354.11998	average_confidence
evm.model.hic_scaffold_3_pilon.354.22079	average_confidence
evm.model.hic_scaffold_3_pilon.354.24210	average_confidence
evm.model.hic_scaffold_3_pilon.354.28938	partial
evm.model.hic_scaffold_5_pilon.817.2706	average_confidence
evm.model.hic_scaffold_4_pilon.611.-1	average_confidence
evm.model.hic_scaffold_4_pilon.107.175	partial
evm.model.hic_scaffold_4_pilon.107.30615	low_confidence
evm.model.hic_scaffold_3_pilon.1151.6021	partial
evm.model.hic_scaffold_6_pilon.432.1043	high_confidence
evm.model.hic_scaffold_9_pilon.551.6084	average_confidence
evm.model.hic_scaffold_4_pilon.63.11059	average_confidence
evm.model.hic_scaffold_5_pilon.865.11246	average_confidence
evm.model.contig_49_pilon.25.6366	average_confidence
evm.model.hic_scaffold_7_pilon.963.5825	average_confidence
evm.model.hic_scaffold_5_pilon.397.5574	partial
evm.model.hic_scaffold_6_pilon.1566.2244	low_confidence
evm.model.hic_scaffold_10_pilon.1406.6	partial
evm.model.hic_scaffold_10_pilon.1406.4284	partial
evm.model.hic_scaffold_5_pilon.260.7894	partial
evm.model.hic_scaffold_2_pilon.584.5813	partial
evm.model.hic_scaffold_2_pilon.584.10004	partial
evm.model.hic_scaffold_13_pilon.157.9755	low_confidence
evm.model.hic_scaffold_2_pilon.302.323	high_confidence
evm.model.hic_scaffold_3_pilon.1200.7180	partial
evm.model.hic_scaffold_47_pilon.8.5600	partial
evm.model.hic_scaffold_6_pilon.1730.2119	partial
evm.model.hic_scaffold_4_pilon.265.6254	average_confidence
evm.model.hic_scaffold_4_pilon.265.9560	average_confidence
evm.model.hic_scaffold_10_pilon.832.-1	average_confidence
evm.model.hic_scaffold_8_pilon.959.125	partial
evm.model.hic_scaffold_10_pilon.79.2049	average_confidence
evm.model.hic_scaffold_10_pilon.435.5413	partial
evm.model.hic_scaffold_4_pilon.1220.13263	partial
evm.model.hic_scaffold_10_pilon.1241.6	partial
evm.model.hic_scaffold_10_pilon.59.16939	partial
evm.model.hic_scaffold_9_pilon.1157.1731	high_confidence
evm.model.hic_scaffold_1_pilon.869.-1	average_confidence
evm.model.hic_scaffold_9_pilon.1734.3419	partial
evm.model.hic_scaffold_6_pilon.184.3	partial
evm.model.hic_scaffold_6_pilon.184.882	partial
evm.model.hic_scaffold_8_pilon.564.11500	average_confidence
evm.model.contig_132_pilon.1.4213	high_confidence
evm.model.hic_scaffold_10_pilon.325.595	average_confidence
evm.model.hic_scaffold_7_pilon.674.10294	average_confidence
evm.model.hic_scaffold_9_pilon.1109.4	partial
evm.model.hic_scaffold_1_pilon.109.4455	average_confidence
evm.model.hic_scaffold_8_pilon.32.10	partial
evm.model.hic_scaffold_10_pilon.1239.6	average_confidence
evm.model.hic_scaffold_7_pilon.144.5391	average_confidence
evm.model.hic_scaffold_8_pilon.170.-1	partial
evm.model.hic_scaffold_7_pilon.946.-1	average_confidence
evm.model.hic_scaffold_7_pilon.538.9	partial
evm.model.hic_scaffold_1_pilon.256.4597	average_confidence
evm.model.hic_scaffold_1_pilon.515.-1	average_confidence
evm.model.hic_scaffold_8_pilon.468.5165	partial
evm.model.hic_scaffold_10_pilon.548.2378	average_confidence
evm.model.hic_scaffold_9_pilon.231.1271	partial
evm.model.hic_scaffold_9_pilon.68.34	partial
evm.model.hic_scaffold_8_pilon.372.9281	average_confidence
evm.model.hic_scaffold_4_pilon.89.4931	partial
evm.model.hic_scaffold_4_pilon.89.5849	average_confidence
evm.model.hic_scaffold_4_pilon.89.6081	high_confidence
evm.model.hic_scaffold_4_pilon.89.7277	partial
evm.model.hic_scaffold_4_pilon.89.7550	average_confidence
evm.model.hic_scaffold_4_pilon.89.11081	partial
evm.model.hic_scaffold_4_pilon.89.11387	average_confidence
evm.model.hic_scaffold_4_pilon.89.21026	partial
evm.model.hic_scaffold_4_pilon.89.18820	partial
evm.model.hic_scaffold_4_pilon.89.17463	partial
evm.model.hic_scaffold_4_pilon.89.21755	partial
evm.model.hic_scaffold_4_pilon.89.29059	average_confidence
evm.model.hic_scaffold_4_pilon.89.30820	average_confidence
evm.model.hic_scaffold_8_pilon.937.13147	partial
evm.model.hic_scaffold_5_pilon.493.129	average_confidence
evm.model.hic_scaffold_10_pilon.302.15668	partial
evm.model.hic_scaffold_7_pilon.1480.74	average_confidence
evm.model.hic_scaffold_6_pilon.973.1977	high_confidence
evm.model.hic_scaffold_4_pilon.253.4329	average_confidence
evm.model.hic_scaffold_8_pilon.43.10	partial
evm.model.hic_scaffold_43_pilon.4.12260	average_confidence
evm.model.hic_scaffold_4_pilon.625.5033	average_confidence
evm.model.hic_scaffold_9_pilon.1809.17513	average_confidence
evm.model.hic_scaffold_6_pilon.1488.9235	average_confidence
evm.model.hic_scaffold_6_pilon.283.3	partial
evm.model.hic_scaffold_13_pilon.131.4969	average_confidence
evm.model.hic_scaffold_9_pilon.1069.8352	average_confidence
evm.model.hic_scaffold_8_pilon.495.-1	partial
evm.model.hic_scaffold_7_pilon.1499.584	partial
evm.model.hic_scaffold_3_pilon.1385.-1	average_confidence
evm.model.hic_scaffold_2_pilon.482.2622	partial
evm.model.hic_scaffold_2_pilon.482.21464	partial
evm.model.hic_scaffold_2_pilon.482.33346	partial
evm.model.hic_scaffold_8_pilon.506.15	partial
evm.model.hic_scaffold_8_pilon.506.15110	partial
evm.model.contig_49_pilon.9.4508	partial
evm.model.hic_scaffold_4_pilon.1355.1822	high_confidence
evm.model.hic_scaffold_3_pilon.80.1	partial
evm.model.hic_scaffold_7_pilon.1215.60	average_confidence
evm.model.hic_scaffold_8_pilon.491.15	partial
evm.model.hic_scaffold_4_pilon.383.1326	high_confidence
evm.model.hic_scaffold_10_pilon.259.-1	partial
evm.model.hic_scaffold_7_pilon.1234.265	average_confidence
evm.model.hic_scaffold_2_pilon.583.19250	average_confidence
evm.model.hic_scaffold_2_pilon.772.167	partial
evm.model.hic_scaffold_45_pilon.21.5226	partial
evm.model.hic_scaffold_45_pilon.21.17401	partial
evm.model.hic_scaffold_45_pilon.21.3671	partial
evm.model.hic_scaffold_45_pilon.21.3584	partial
evm.model.hic_scaffold_9_pilon.254.4005	partial
evm.model.hic_scaffold_42_pilon.3.-1	average_confidence
evm.model.hic_scaffold_4_pilon.122.34189	partial
evm.model.hic_scaffold_4_pilon.1053.6282	partial
evm.model.hic_scaffold_9_pilon.935.13169	partial
evm.model.hic_scaffold_6_pilon.1249.2	partial
evm.model.hic_scaffold_6_pilon.1249.2299	partial
evm.model.hic_scaffold_6_pilon.1249.26794	partial
evm.model.hic_scaffold_9_pilon.676.-1	average_confidence
evm.model.hic_scaffold_7_pilon.1358.5305	partial
evm.model.hic_scaffold_1_pilon.11.11120	average_confidence
evm.model.hic_scaffold_1_pilon.11.13916	partial
evm.model.hic_scaffold_1_pilon.11.13959	partial
evm.model.hic_scaffold_1_pilon.11.14281	partial
evm.model.hic_scaffold_1_pilon.11.14470	average_confidence
evm.model.hic_scaffold_1_pilon.11.17599	average_confidence
evm.model.hic_scaffold_1_pilon.11.18878	average_confidence
evm.model.hic_scaffold_1_pilon.11.22095	partial
evm.model.hic_scaffold_1_pilon.11.23365	partial
evm.model.hic_scaffold_1_pilon.11.23627	average_confidence
evm.model.hic_scaffold_1_pilon.11.25853	average_confidence
evm.model.hic_scaffold_1_pilon.11.25963	partial
evm.model.hic_scaffold_1_pilon.11.26126	average_confidence
evm.model.hic_scaffold_1_pilon.11.29922	partial
evm.model.hic_scaffold_1_pilon.11.30465	partial
evm.model.hic_scaffold_1_pilon.11.32121	average_confidence
evm.model.hic_scaffold_1_pilon.11.35647	partial
evm.model.hic_scaffold_5_pilon.1335.29176	partial
evm.model.hic_scaffold_1_pilon.559.-1	average_confidence
evm.model.hic_scaffold_5_pilon.1180.-1	average_confidence
evm.model.hic_scaffold_4_pilon.1359.992	high_confidence
evm.model.hic_scaffold_13_pilon.47.13998	partial
evm.model.hic_scaffold_13_pilon.47.16286	partial
evm.model.hic_scaffold_42_pilon.29.1269	average_confidence
evm.model.hic_scaffold_13_pilon.1.22155	average_confidence
evm.model.hic_scaffold_2_pilon.56.21554	partial
evm.model.hic_scaffold_6_pilon.266.3	partial
evm.model.hic_scaffold_50_pilon.17.10125	partial
evm.model.hic_scaffold_50_pilon.17.11890	partial
evm.model.hic_scaffold_50_pilon.17.14687	partial
evm.model.hic_scaffold_50_pilon.17.24194	partial
evm.model.hic_scaffold_4_pilon.1128.9194	high_confidence
evm.model.hic_scaffold_10_pilon.950.10946	partial
evm.model.hic_scaffold_6_pilon.1727.55	partial
evm.model.hic_scaffold_4_pilon.1366.308	high_confidence
evm.model.hic_scaffold_7_pilon.25.512	high_confidence
evm.model.hic_scaffold_2_pilon.74.3332	partial
evm.model.hic_scaffold_2_pilon.74.3761	partial
evm.model.hic_scaffold_2_pilon.74.4533	partial
evm.model.hic_scaffold_2_pilon.74.28741	partial
evm.model.hic_scaffold_2_pilon.74.29583	partial
evm.model.hic_scaffold_8_pilon.725.155	average_confidence
evm.model.hic_scaffold_5_pilon.479.1902	partial
evm.model.hic_scaffold_2_pilon.656.16126	average_confidence
evm.model.hic_scaffold_6_pilon.113.33600	partial
evm.model.hic_scaffold_9_pilon.1372.1559	high_confidence
evm.model.hic_scaffold_8_pilon.480.15	partial
evm.model.hic_scaffold_13_pilon.25.2266	average_confidence
evm.model.hic_scaffold_51_pilon.23.17967	partial
evm.model.hic_scaffold_9_pilon.76.-1	partial
evm.model.hic_scaffold_2_pilon.444.1134	high_confidence
evm.model.hic_scaffold_6_pilon.1335.2	partial
evm.model.hic_scaffold_13_pilon.24.5401	partial
evm.model.hic_scaffold_2_pilon.668.3884	partial
evm.model.hic_scaffold_10_pilon.14.6832	average_confidence
evm.model.hic_scaffold_1_pilon.280.12	partial
evm.model.hic_scaffold_6_pilon.1497.2227	partial
evm.model.hic_scaffold_3_pilon.382.10363	average_confidence
evm.model.hic_scaffold_8_pilon.240.428	high_confidence
evm.model.hic_scaffold_8_pilon.717.15741	partial
evm.model.hic_scaffold_8_pilon.717.27828	partial
evm.model.hic_scaffold_3_pilon.1469.25	partial
evm.model.hic_scaffold_9_pilon.1214.8504	partial
evm.model.hic_scaffold_13_pilon.37.5932	average_confidence
evm.model.hic_scaffold_6_pilon.1482.4797	partial
evm.model.hic_scaffold_8_pilon.882.1456	average_confidence
evm.model.hic_scaffold_15_pilon.112.-1	partial
evm.model.hic_scaffold_1_pilon.641.-1	low_confidence
evm.model.hic_scaffold_9_pilon.1510.353	average_confidence
evm.model.hic_scaffold_1_pilon.285.999	partial
evm.model.hic_scaffold_4_pilon.344.-1	average_confidence
evm.model.hic_scaffold_10_pilon.512.650	partial
evm.model.hic_scaffold_4_pilon.652.528	partial
evm.model.hic_scaffold_5_pilon.660.-1	average_confidence
evm.model.hic_scaffold_1_pilon.483.205	average_confidence
evm.model.hic_scaffold_4_pilon.316.3738	partial
evm.model.hic_scaffold_6_pilon.1806.1727	partial
