Projection_ID	confidence_level
evm.model.hic_scaffold_9_pilon.1336.6758	partial
evm.model.hic_scaffold_9_pilon.1336.20373	partial
evm.model.hic_scaffold_9_pilon.1462.12624	partial
evm.model.hic_scaffold_9_pilon.1462.9493	average_confidence
evm.model.hic_scaffold_8_pilon.379.14381	average_confidence
evm.model.hic_scaffold_10_pilon.860.-1	partial
evm.model.hic_scaffold_5_pilon.758.1748	high_confidence
evm.model.hic_scaffold_9_pilon.182.420	average_confidence
evm.model.hic_scaffold_7_pilon.714.1710	average_confidence
evm.model.hic_scaffold_2_pilon.423.2571	partial
evm.model.hic_scaffold_2_pilon.423.7014	partial
evm.model.hic_scaffold_2_pilon.423.18660	partial
evm.model.hic_scaffold_7_pilon.257.1484	partial
evm.model.hic_scaffold_5_pilon.1055.2229	average_confidence
evm.model.hic_scaffold_6_pilon.317.1105	partial
evm.model.hic_scaffold_7_pilon.1001.-1	average_confidence
evm.model.hic_scaffold_3_pilon.740.8265	high_confidence
evm.model.hic_scaffold_5_pilon.370.46	high_confidence
evm.model.hic_scaffold_3_pilon.1272.30685	partial
evm.model.hic_scaffold_10_pilon.258.36763	low_confidence
evm.model.hic_scaffold_5_pilon.1226.3334	high_confidence
evm.model.hic_scaffold_6_pilon.816.-1	partial
evm.model.hic_scaffold_1_pilon.746.14	partial
evm.model.hic_scaffold_1_pilon.746.693	partial
evm.model.hic_scaffold_6_pilon.1620.584	average_confidence
evm.model.hic_scaffold_10_pilon.1057.40	partial
evm.model.hic_scaffold_2_pilon.135.3376	average_confidence
evm.model.hic_scaffold_42_pilon.14.403	high_confidence
evm.model.hic_scaffold_5_pilon.1202.6185	partial
evm.model.hic_scaffold_8_pilon.605.2021	partial
evm.model.hic_scaffold_8_pilon.323.24213	average_confidence
evm.model.hic_scaffold_9_pilon.1147.21066	partial
evm.model.hic_scaffold_9_pilon.1147.10910	partial
evm.model.hic_scaffold_9_pilon.1147.19414	partial
evm.model.hic_scaffold_9_pilon.1147.20668	partial
evm.model.hic_scaffold_9_pilon.1147.21420	partial
evm.model.hic_scaffold_9_pilon.1147.21803	partial
evm.model.hic_scaffold_9_pilon.1147.22306	partial
evm.model.hic_scaffold_9_pilon.1147.28244	low_confidence
evm.model.hic_scaffold_9_pilon.1147.35503	partial
evm.model.hic_scaffold_7_pilon.888.841	average_confidence
evm.model.hic_scaffold_7_pilon.545.21651	partial
evm.model.hic_scaffold_7_pilon.706.8991	partial
evm.model.hic_scaffold_7_pilon.706.24637	partial
evm.model.hic_scaffold_5_pilon.379.489	partial
evm.model.hic_scaffold_5_pilon.379.22662	partial
evm.model.hic_scaffold_4_pilon.1170.879	average_confidence
evm.model.hic_scaffold_9_pilon.1388.-1	average_confidence
evm.model.hic_scaffold_7_pilon.518.-1	partial
evm.model.hic_scaffold_14_pilon.24.24872	average_confidence
evm.model.hic_scaffold_3_pilon.893.930	average_confidence
evm.model.hic_scaffold_4_pilon.558.36321	partial
evm.model.hic_scaffold_7_pilon.1014.1005	average_confidence
evm.model.hic_scaffold_7_pilon.340.23	partial
evm.model.hic_scaffold_7_pilon.1283.5295	high_confidence
evm.model.hic_scaffold_16_pilon.130.2641	average_confidence
evm.model.hic_scaffold_12_pilon.31.13345	high_confidence
evm.model.hic_scaffold_4_pilon.940.4813	partial
evm.model.hic_scaffold_4_pilon.940.8308	partial
evm.model.hic_scaffold_4_pilon.940.12065	partial
evm.model.hic_scaffold_4_pilon.940.12283	partial
evm.model.hic_scaffold_4_pilon.940.18493	partial
evm.model.hic_scaffold_4_pilon.940.18856	partial
evm.model.hic_scaffold_4_pilon.940.19968	partial
evm.model.hic_scaffold_4_pilon.940.20464	partial
evm.model.hic_scaffold_3_pilon.1443.-1	partial
evm.model.hic_scaffold_14_pilon.67.1182	average_confidence
evm.model.hic_scaffold_14_pilon.67.25090	partial
evm.model.hic_scaffold_14_pilon.67.27359	partial
evm.model.hic_scaffold_14_pilon.67.33864	partial
evm.model.hic_scaffold_2_pilon.302.8961	average_confidence
evm.model.hic_scaffold_4_pilon.1000.305	average_confidence
evm.model.hic_scaffold_9_pilon.700.3823	average_confidence
evm.model.hic_scaffold_3_pilon.591.-1	partial
evm.model.hic_scaffold_10_pilon.572.8510	partial
evm.model.hic_scaffold_10_pilon.572.15965	partial
evm.model.hic_scaffold_2_pilon.638.24016	partial
evm.model.hic_scaffold_2_pilon.638.26785	partial
evm.model.hic_scaffold_7_pilon.450.2312	partial
evm.model.hic_scaffold_1_pilon.1095.13880	partial
evm.model.hic_scaffold_1_pilon.1095.16218	partial
evm.model.hic_scaffold_5_pilon.264.2597	high_confidence
evm.model.hic_scaffold_16_pilon.227.17931	partial
evm.model.hic_scaffold_16_pilon.227.27457	partial
evm.model.hic_scaffold_45_pilon.15.5183	average_confidence
evm.model.hic_scaffold_45_pilon.15.6231	average_confidence
evm.model.hic_scaffold_6_pilon.1680.9813	partial
evm.model.hic_scaffold_2_pilon.755.818	partial
evm.model.hic_scaffold_2_pilon.755.2163	partial
evm.model.hic_scaffold_2_pilon.755.13910	partial
evm.model.hic_scaffold_3_pilon.619.3580	high_confidence
evm.model.hic_scaffold_47_pilon.27.1218	average_confidence
evm.model.hic_scaffold_5_pilon.698.834	partial
evm.model.hic_scaffold_5_pilon.698.7	average_confidence
evm.model.hic_scaffold_6_pilon.1385.2	partial
evm.model.hic_scaffold_6_pilon.373.1	partial
evm.model.hic_scaffold_6_pilon.373.1672	partial
evm.model.hic_scaffold_6_pilon.373.4974	partial
evm.model.hic_scaffold_1_pilon.248.9	partial
evm.model.hic_scaffold_1_pilon.248.138	partial
evm.model.hic_scaffold_1_pilon.248.697	partial
evm.model.hic_scaffold_1_pilon.248.1099	partial
evm.model.hic_scaffold_1_pilon.644.56	partial
evm.model.hic_scaffold_1_pilon.644.1491	partial
evm.model.hic_scaffold_1_pilon.644.27114	partial
evm.model.hic_scaffold_1_pilon.644.28271	partial
evm.model.hic_scaffold_1_pilon.644.28496	partial
evm.model.hic_scaffold_1_pilon.644.33146	partial
evm.model.hic_scaffold_1_pilon.644.35629	partial
evm.model.hic_scaffold_1_pilon.644.35993	partial
evm.model.hic_scaffold_9_pilon.766.5	partial
evm.model.hic_scaffold_10_pilon.1344.10680	partial
evm.model.hic_scaffold_6_pilon.1459.2	partial
evm.model.hic_scaffold_6_pilon.1459.9242	partial
evm.model.hic_scaffold_6_pilon.529.1	partial
evm.model.hic_scaffold_6_pilon.529.5855	partial
evm.model.hic_scaffold_5_pilon.783.8633	average_confidence
evm.model.hic_scaffold_3_pilon.1383.13348	high_confidence
evm.model.hic_scaffold_4_pilon.862.2231	average_confidence
evm.model.hic_scaffold_4_pilon.271.564	high_confidence
evm.model.hic_scaffold_3_pilon.1080.7856	average_confidence
evm.model.hic_scaffold_4_pilon.601.735	average_confidence
evm.model.hic_scaffold_5_pilon.317.1903	high_confidence
evm.model.hic_scaffold_10_pilon.246.696	partial
evm.model.hic_scaffold_10_pilon.246.8866	average_confidence
evm.model.hic_scaffold_4_pilon.1059.10572	average_confidence
evm.model.hic_scaffold_4_pilon.589.4	average_confidence
evm.model.hic_scaffold_13_pilon.28.1257	partial
evm.model.hic_scaffold_2_pilon.701.3403	partial
evm.model.hic_scaffold_2_pilon.701.26035	partial
evm.model.hic_scaffold_5_pilon.1350.16422	partial
evm.model.hic_scaffold_3_pilon.691.15525	partial
evm.model.hic_scaffold_3_pilon.1345.3163	average_confidence
evm.model.hic_scaffold_9_pilon.468.260	average_confidence
evm.model.scaffold1487_size1689.1.18727	average_confidence
evm.model.hic_scaffold_4_pilon.346.-1	average_confidence
evm.model.hic_scaffold_7_pilon.511.6475	average_confidence
evm.model.hic_scaffold_10_pilon.1396.6182	partial
evm.model.hic_scaffold_50_pilon.17.5270	low_confidence
evm.model.hic_scaffold_50_pilon.17.8594	partial
evm.model.hic_scaffold_16_pilon.223.1995	high_confidence
evm.model.hic_scaffold_4_pilon.84.497	average_confidence
evm.model.hic_scaffold_4_pilon.766.29233	partial
evm.model.hic_scaffold_4_pilon.766.19928	average_confidence
evm.model.hic_scaffold_5_pilon.1077.8	average_confidence
evm.model.hic_scaffold_5_pilon.1077.22842	partial
evm.model.hic_scaffold_4_pilon.296.21682	partial
evm.model.hic_scaffold_16_pilon.146.42	average_confidence
evm.model.hic_scaffold_30_pilon.21.4994	partial
evm.model.hic_scaffold_30_pilon.21.7949	partial
evm.model.hic_scaffold_30_pilon.21.8359	partial
evm.model.hic_scaffold_30_pilon.21.9219	partial
evm.model.hic_scaffold_30_pilon.21.10723	partial
evm.model.hic_scaffold_30_pilon.21.12670	partial
evm.model.hic_scaffold_30_pilon.21.13012	partial
evm.model.hic_scaffold_30_pilon.21.14338	partial
evm.model.hic_scaffold_30_pilon.21.19121	partial
evm.model.hic_scaffold_11_pilon.16.6849	high_confidence
evm.model.hic_scaffold_6_pilon.534.1	average_confidence
evm.model.hic_scaffold_6_pilon.534.14070	average_confidence
evm.model.hic_scaffold_8_pilon.762.24544	partial
evm.model.hic_scaffold_8_pilon.762.14866	partial
evm.model.hic_scaffold_8_pilon.762.15251	partial
evm.model.hic_scaffold_8_pilon.762.27458	partial
evm.model.hic_scaffold_8_pilon.762.28363	partial
evm.model.hic_scaffold_8_pilon.762.11383	partial
evm.model.hic_scaffold_8_pilon.762.23159	partial
evm.model.hic_scaffold_8_pilon.762.34573	partial
evm.model.hic_scaffold_8_pilon.762.36306	partial
evm.model.hic_scaffold_3_pilon.1041.694	average_confidence
evm.model.hic_scaffold_2_pilon.257.187	partial
evm.model.hic_scaffold_3_pilon.587.33101	partial
evm.model.hic_scaffold_3_pilon.875.3432	partial
evm.model.hic_scaffold_15_pilon.28.-1	partial
evm.model.hic_scaffold_1_pilon.137.415	high_confidence
evm.model.hic_scaffold_6_pilon.251.4578	partial
evm.model.hic_scaffold_6_pilon.581.12661	partial
evm.model.hic_scaffold_5_pilon.423.-1	average_confidence
evm.model.hic_scaffold_9_pilon.593.8791	partial
evm.model.hic_scaffold_9_pilon.593.12969	partial
evm.model.hic_scaffold_10_pilon.533.30791	partial
evm.model.hic_scaffold_4_pilon.1217.29778	partial
evm.model.hic_scaffold_4_pilon.1217.34545	partial
evm.model.hic_scaffold_4_pilon.475.747	average_confidence
evm.model.hic_scaffold_7_pilon.104.9302	average_confidence
evm.model.hic_scaffold_9_pilon.89.6286	average_confidence
evm.model.hic_scaffold_7_pilon.882.30537	partial
evm.model.hic_scaffold_9_pilon.773.4815	average_confidence
evm.model.hic_scaffold_8_pilon.140.396	partial
evm.model.hic_scaffold_7_pilon.1342.1017	partial
evm.model.hic_scaffold_3_pilon.581.3989	high_confidence
evm.model.hic_scaffold_5_pilon.887.6610	average_confidence
evm.model.hic_scaffold_10_pilon.1367.31291	partial
evm.model.hic_scaffold_7_pilon.373.1492	average_confidence
evm.model.hic_scaffold_5_pilon.1040.2751	average_confidence
evm.model.hic_scaffold_3_pilon.628.27922	partial
evm.model.hic_scaffold_4_pilon.753.9135	partial
evm.model.hic_scaffold_4_pilon.753.12193	partial
evm.model.hic_scaffold_5_pilon.739.149	partial
evm.model.hic_scaffold_4_pilon.1049.12411	average_confidence
evm.model.hic_scaffold_2_pilon.455.7664	high_confidence
evm.model.hic_scaffold_7_pilon.646.1759	high_confidence
evm.model.hic_scaffold_1_pilon.361.1304	partial
evm.model.hic_scaffold_6_pilon.474.19544	partial
evm.model.hic_scaffold_8_pilon.549.-1	partial
evm.model.hic_scaffold_5_pilon.512.32113	partial
evm.model.hic_scaffold_9_pilon.1399.2632	partial
evm.model.hic_scaffold_6_pilon.1523.25933	low_confidence
evm.model.hic_scaffold_10_pilon.287.7436	partial
evm.model.hic_scaffold_10_pilon.287.32496	partial
evm.model.hic_scaffold_4_pilon.854.6124	average_confidence
evm.model.hic_scaffold_6_pilon.1212.-1	average_confidence
evm.model.hic_scaffold_2_pilon.500.17270	average_confidence
evm.model.hic_scaffold_1_pilon.88.15	partial
evm.model.hic_scaffold_10_pilon.840.455	average_confidence
evm.model.hic_scaffold_8_pilon.394.-1	average_confidence
evm.model.hic_scaffold_4_pilon.137.1693	high_confidence
evm.model.hic_scaffold_9_pilon.1156.3834	average_confidence
evm.model.hic_scaffold_4_pilon.726.33941	partial
evm.model.hic_scaffold_2_pilon.129.9376	partial
evm.model.hic_scaffold_2_pilon.557.3141	partial
evm.model.hic_scaffold_7_pilon.328.-1	partial
evm.model.hic_scaffold_4_pilon.843.22543	average_confidence
evm.model.hic_scaffold_9_pilon.321.8333	partial
evm.model.hic_scaffold_8_pilon.230.-1	partial
evm.model.hic_scaffold_9_pilon.1814.6008	partial
evm.model.hic_scaffold_2_pilon.93.-1	average_confidence
evm.model.hic_scaffold_4_pilon.839.5747	partial
evm.model.hic_scaffold_9_pilon.667.251	average_confidence
evm.model.hic_scaffold_7_pilon.755.3170	partial
evm.model.hic_scaffold_4_pilon.146.3136	partial
evm.model.hic_scaffold_9_pilon.363.12536	partial
evm.model.hic_scaffold_9_pilon.363.18812	partial
evm.model.hic_scaffold_8_pilon.854.-1	average_confidence
evm.model.hic_scaffold_2_pilon.5.87	average_confidence
evm.model.hic_scaffold_2_pilon.488.21742	partial
evm.model.hic_scaffold_1_pilon.420.171	high_confidence
evm.model.hic_scaffold_1_pilon.1023.10	partial
evm.model.hic_scaffold_8_pilon.233.4785	high_confidence
evm.model.hic_scaffold_10_pilon.716.23056	partial
evm.model.hic_scaffold_10_pilon.716.34298	partial
evm.model.hic_scaffold_9_pilon.1357.1937	partial
evm.model.hic_scaffold_9_pilon.822.10970	average_confidence
evm.model.hic_scaffold_9_pilon.822.33906	partial
evm.model.hic_scaffold_9_pilon.822.36007	partial
evm.model.hic_scaffold_5_pilon.1286.5480	partial
evm.model.hic_scaffold_1_pilon.469.645	average_confidence
evm.model.hic_scaffold_9_pilon.1488.2353	partial
evm.model.hic_scaffold_9_pilon.1488.9911	partial
evm.model.hic_scaffold_9_pilon.1488.23326	low_confidence
evm.model.hic_scaffold_9_pilon.1488.32420	partial
evm.model.hic_scaffold_18_pilon.2.5618	high_confidence
evm.model.hic_scaffold_7_pilon.1479.4423	average_confidence
evm.model.hic_scaffold_7_pilon.1105.4381	average_confidence
evm.model.hic_scaffold_10_pilon.1163.16525	partial
evm.model.hic_scaffold_10_pilon.1163.28806	partial
evm.model.hic_scaffold_10_pilon.788.33011	partial
evm.model.hic_scaffold_8_pilon.99.5267	high_confidence
evm.model.hic_scaffold_8_pilon.614.-1	partial
evm.model.hic_scaffold_7_pilon.1058.2210	partial
evm.model.hic_scaffold_7_pilon.1383.6222	high_confidence
evm.model.hic_scaffold_10_pilon.513.247	high_confidence
evm.model.hic_scaffold_5_pilon.199.5204	high_confidence
evm.model.hic_scaffold_3_pilon.675.16400	average_confidence
evm.model.hic_scaffold_3_pilon.644.11267	partial
evm.model.hic_scaffold_56_pilon.19.34272	average_confidence
evm.model.hic_scaffold_3_pilon.799.7390	average_confidence
evm.model.hic_scaffold_4_pilon.75.5629	partial
evm.model.hic_scaffold_10_pilon.57.9831	average_confidence
evm.model.hic_scaffold_9_pilon.796.718	low_confidence
evm.model.hic_scaffold_1_pilon.1082.11730	partial
evm.model.hic_scaffold_1_pilon.1082.17597	average_confidence
evm.model.hic_scaffold_1_pilon.1082.21453	partial
evm.model.hic_scaffold_1_pilon.1082.21628	partial
evm.model.hic_scaffold_1_pilon.1082.23908	partial
evm.model.hic_scaffold_1_pilon.1082.25229	partial
evm.model.hic_scaffold_1_pilon.1082.26223	partial
evm.model.hic_scaffold_1_pilon.1082.26877	partial
evm.model.hic_scaffold_1_pilon.1082.27467	average_confidence
evm.model.hic_scaffold_1_pilon.1082.28176	partial
evm.model.hic_scaffold_1_pilon.1082.28976	partial
evm.model.hic_scaffold_1_pilon.1082.30678	partial
evm.model.hic_scaffold_1_pilon.1082.30733	partial
evm.model.hic_scaffold_1_pilon.1082.31228	partial
evm.model.hic_scaffold_1_pilon.1082.33263	partial
evm.model.hic_scaffold_1_pilon.1082.34006	partial
evm.model.hic_scaffold_1_pilon.1082.34377	partial
evm.model.hic_scaffold_1_pilon.1082.35497	partial
evm.model.hic_scaffold_1_pilon.1082.35867	partial
evm.model.hic_scaffold_1_pilon.1082.37361	partial
evm.model.hic_scaffold_1_pilon.1082.37522	partial
evm.model.hic_scaffold_6_pilon.449.780	partial
evm.model.hic_scaffold_17_pilon.8.5733	average_confidence
evm.model.hic_scaffold_17_pilon.8.8287	partial
evm.model.hic_scaffold_17_pilon.8.19718	partial
evm.model.hic_scaffold_3_pilon.474.2313	average_confidence
evm.model.hic_scaffold_7_pilon.1489.16591	partial
evm.model.hic_scaffold_7_pilon.1028.17616	partial
evm.model.hic_scaffold_7_pilon.1028.19351	partial
evm.model.hic_scaffold_4_pilon.541.4649	partial
evm.model.hic_scaffold_4_pilon.621.-1	partial
evm.model.hic_scaffold_6_pilon.1417.-1	average_confidence
evm.model.hic_scaffold_9_pilon.1903.14015	partial
evm.model.hic_scaffold_9_pilon.1903.17658	partial
evm.model.hic_scaffold_9_pilon.1903.23577	average_confidence
evm.model.hic_scaffold_9_pilon.1903.30218	partial
evm.model.hic_scaffold_9_pilon.1903.34787	partial
evm.model.hic_scaffold_9_pilon.1903.36086	partial
evm.model.hic_scaffold_1_pilon.66.138	low_confidence
evm.model.contig_49_pilon.13.-1	partial
evm.model.hic_scaffold_6_pilon.43.7961	partial
evm.model.hic_scaffold_10_pilon.267.4107	partial
evm.model.hic_scaffold_10_pilon.267.26933	partial
evm.model.hic_scaffold_3_pilon.1017.24457	partial
evm.model.hic_scaffold_53_pilon.2.8318	partial
evm.model.hic_scaffold_53_pilon.2.3489	partial
evm.model.hic_scaffold_53_pilon.2.14027	partial
evm.model.hic_scaffold_4_pilon.1151.-1	average_confidence
evm.model.hic_scaffold_5_pilon.1290.6812	average_confidence
evm.model.hic_scaffold_5_pilon.1290.20125	partial
evm.model.hic_scaffold_10_pilon.454.10294	partial
evm.model.hic_scaffold_10_pilon.454.35148	partial
evm.model.hic_scaffold_10_pilon.454.35426	partial
evm.model.hic_scaffold_4_pilon.520.25454	partial
evm.model.hic_scaffold_6_pilon.1549.1158	high_confidence
evm.model.hic_scaffold_7_pilon.1077.293	average_confidence
evm.model.hic_scaffold_4_pilon.156.-1	partial
evm.model.hic_scaffold_9_pilon.1808.3	partial
evm.model.hic_scaffold_4_pilon.1337.4783	average_confidence
evm.model.hic_scaffold_9_pilon.486.14811	average_confidence
evm.model.hic_scaffold_2_pilon.379.11814	partial
evm.model.hic_scaffold_1_pilon.208.1306	high_confidence
evm.model.hic_scaffold_9_pilon.1530.9354	high_confidence
evm.model.hic_scaffold_7_pilon.1257.5253	average_confidence
evm.model.hic_scaffold_7_pilon.1262.34721	partial
evm.model.hic_scaffold_1_pilon.934.205	average_confidence
evm.model.hic_scaffold_10_pilon.785.40	partial
evm.model.hic_scaffold_4_pilon.1339.364	partial
evm.model.hic_scaffold_3_pilon.750.29141	partial
evm.model.hic_scaffold_10_pilon.229.696	partial
evm.model.hic_scaffold_3_pilon.953.10623	partial
evm.model.hic_scaffold_7_pilon.56.13800	partial
evm.model.hic_scaffold_7_pilon.56.8835	average_confidence
evm.model.hic_scaffold_7_pilon.56.33948	partial
evm.model.hic_scaffold_7_pilon.572.13823	average_confidence
evm.model.hic_scaffold_7_pilon.13.23966	average_confidence
evm.model.hic_scaffold_12_pilon.51.4468	partial
evm.model.hic_scaffold_7_pilon.1094.1891	partial
evm.model.scaffold5535_size1112.1.13709	partial
evm.model.hic_scaffold_41_pilon.11.22421	partial
evm.model.hic_scaffold_41_pilon.11.1448	partial
evm.model.hic_scaffold_7_pilon.1101.2872	average_confidence
evm.model.hic_scaffold_5_pilon.642.2043	average_confidence
evm.model.hic_scaffold_3_pilon.479.10647	partial
evm.model.hic_scaffold_9_pilon.633.641	average_confidence
evm.model.hic_scaffold_6_pilon.7.-1	average_confidence
evm.model.hic_scaffold_2_pilon.158.2267	high_confidence
evm.model.hic_scaffold_13_pilon.128.3662	average_confidence
evm.model.hic_scaffold_9_pilon.1348.8472	low_confidence
evm.model.hic_scaffold_9_pilon.1348.34208	partial
evm.model.hic_scaffold_3_pilon.452.1422	average_confidence
evm.model.hic_scaffold_3_pilon.452.30645	partial
evm.model.hic_scaffold_3_pilon.452.29008	partial
evm.model.hic_scaffold_3_pilon.452.23063	partial
evm.model.hic_scaffold_3_pilon.452.35939	partial
evm.model.hic_scaffold_28_pilon.3.203	average_confidence
evm.model.hic_scaffold_10_pilon.1223.18372	average_confidence
evm.model.hic_scaffold_9_pilon.266.-1	partial
evm.model.hic_scaffold_1_pilon.97.286	average_confidence
evm.model.hic_scaffold_16_pilon.55.1639	average_confidence
evm.model.hic_scaffold_3_pilon.1310.1473	low_confidence
evm.model.hic_scaffold_3_pilon.1073.4769	partial
evm.model.hic_scaffold_6_pilon.612.1	partial
evm.model.hic_scaffold_6_pilon.612.354	partial
evm.model.hic_scaffold_7_pilon.451.2312	partial
evm.model.hic_scaffold_5_pilon.223.3206	average_confidence
evm.model.hic_scaffold_14_pilon.94.-1	average_confidence
evm.model.hic_scaffold_9_pilon.613.3064	partial
evm.model.hic_scaffold_13_pilon.174.21295	partial
evm.model.hic_scaffold_10_pilon.830.-1	partial
evm.model.hic_scaffold_3_pilon.549.3756	average_confidence
evm.model.hic_scaffold_9_pilon.386.15626	partial
evm.model.hic_scaffold_5_pilon.35.1694	partial
evm.model.hic_scaffold_2_pilon.512.1214	average_confidence
evm.model.hic_scaffold_4_pilon.798.-1	partial
evm.model.hic_scaffold_9_pilon.293.4897	average_confidence
evm.model.hic_scaffold_2_pilon.398.3003	average_confidence
evm.model.hic_scaffold_9_pilon.437.1201	average_confidence
evm.model.hic_scaffold_9_pilon.437.19905	partial
evm.model.hic_scaffold_1_pilon.34.263	high_confidence
evm.model.contig_72_pilon.1.29740	partial
evm.model.hic_scaffold_6_pilon.1828.1081	average_confidence
evm.model.hic_scaffold_9_pilon.809.-1	average_confidence
evm.model.scaffold3399_size1315.1.20122	partial
evm.model.hic_scaffold_31_pilon.28.33626	partial
evm.model.hic_scaffold_10_pilon.575.7253	high_confidence
evm.model.hic_scaffold_3_pilon.1237.-1	partial
evm.model.hic_scaffold_10_pilon.755.3686	average_confidence
evm.model.hic_scaffold_28_pilon.4.203	partial
evm.model.hic_scaffold_28_pilon.4.10843	partial
evm.model.hic_scaffold_7_pilon.144.8503	partial
evm.model.hic_scaffold_8_pilon.218.5429	average_confidence
evm.model.hic_scaffold_9_pilon.895.-1	partial
evm.model.hic_scaffold_10_pilon.444.1740	partial
evm.model.hic_scaffold_10_pilon.444.31239	partial
evm.model.hic_scaffold_10_pilon.444.36764	partial
evm.model.hic_scaffold_10_pilon.813.20487	partial
evm.model.hic_scaffold_10_pilon.113.696	partial
evm.model.hic_scaffold_1_pilon.330.138	partial
evm.model.hic_scaffold_7_pilon.1576.15135	partial
evm.model.hic_scaffold_13_pilon.122.9880	average_confidence
evm.model.hic_scaffold_5_pilon.1360.5215	partial
evm.model.hic_scaffold_5_pilon.1360.12151	partial
evm.model.hic_scaffold_3_pilon.1045.4083	partial
evm.model.hic_scaffold_6_pilon.1600.1724	partial
evm.model.hic_scaffold_4_pilon.409.4905	partial
evm.model.hic_scaffold_4_pilon.899.556	partial
evm.model.hic_scaffold_10_pilon.448.610	partial
evm.model.hic_scaffold_10_pilon.448.3508	partial
evm.model.hic_scaffold_6_pilon.1343.2140	high_confidence
evm.model.hic_scaffold_8_pilon.202.1886	average_confidence
evm.model.hic_scaffold_13_pilon.17.1070	average_confidence
evm.model.hic_scaffold_4_pilon.630.4	high_confidence
evm.model.hic_scaffold_3_pilon.360.-1	partial
evm.model.hic_scaffold_9_pilon.1013.11600	high_confidence
evm.model.hic_scaffold_1_pilon.920.10	partial
evm.model.hic_scaffold_13_pilon.42.7074	partial
evm.model.hic_scaffold_13_pilon.42.25270	partial
evm.model.hic_scaffold_9_pilon.359.18384	partial
evm.model.hic_scaffold_10_pilon.247.696	partial
evm.model.hic_scaffold_10_pilon.247.8866	partial
evm.model.hic_scaffold_10_pilon.247.15005	partial
evm.model.hic_scaffold_3_pilon.1249.2984	partial
evm.model.contig_106_pilon.2.3663	partial
evm.model.hic_scaffold_10_pilon.1372.3190	partial
evm.model.hic_scaffold_9_pilon.15.3419	partial
evm.model.hic_scaffold_3_pilon.1496.5711	partial
evm.model.hic_scaffold_4_pilon.173.-1	partial
evm.model.hic_scaffold_8_pilon.906.7229	partial
evm.model.hic_scaffold_8_pilon.906.31759	partial
evm.model.hic_scaffold_3_pilon.1111.628	partial
evm.model.hic_scaffold_2_pilon.288.32537	partial
evm.model.hic_scaffold_7_pilon.1278.3510	partial
evm.model.hic_scaffold_7_pilon.1278.13847	partial
evm.model.hic_scaffold_7_pilon.1278.15371	partial
evm.model.hic_scaffold_3_pilon.119.2042	average_confidence
evm.model.hic_scaffold_1_pilon.19.1037	high_confidence
evm.model.hic_scaffold_1_pilon.311.65	average_confidence
evm.model.hic_scaffold_64_pilon.7.863	average_confidence
evm.model.hic_scaffold_3_pilon.1436.9773	average_confidence
evm.model.hic_scaffold_7_pilon.1447.4123	partial
evm.model.hic_scaffold_9_pilon.1379.8825	partial
evm.model.hic_scaffold_7_pilon.853.8337	average_confidence
evm.model.hic_scaffold_3_pilon.892.930	average_confidence
evm.model.hic_scaffold_5_pilon.391.1549	average_confidence
evm.model.hic_scaffold_5_pilon.391.8008	average_confidence
evm.model.hic_scaffold_5_pilon.391.11706	average_confidence
evm.model.hic_scaffold_9_pilon.68.9915	average_confidence
evm.model.hic_scaffold_9_pilon.68.9914	partial
evm.model.hic_scaffold_9_pilon.68.27174	partial
evm.model.hic_scaffold_8_pilon.929.235	average_confidence
evm.model.hic_scaffold_7_pilon.189.208	partial
evm.model.hic_scaffold_5_pilon.1412.17659	average_confidence
evm.model.hic_scaffold_1_pilon.386.473	average_confidence
evm.model.hic_scaffold_3_pilon.1437.13501	partial
evm.model.hic_scaffold_6_pilon.142.1171	partial
evm.model.hic_scaffold_1_pilon.1059.10	average_confidence
evm.model.hic_scaffold_7_pilon.84.789	average_confidence
evm.model.hic_scaffold_9_pilon.381.-1	partial
evm.model.hic_scaffold_4_pilon.176.3091	partial
evm.model.hic_scaffold_1_pilon.478.12	partial
evm.model.hic_scaffold_13_pilon.165.7372	average_confidence
evm.model.hic_scaffold_1_pilon.211.2359	average_confidence
evm.model.hic_scaffold_4_pilon.738.8025	partial
evm.model.hic_scaffold_4_pilon.480.1564	high_confidence
evm.model.hic_scaffold_5_pilon.817.2814	average_confidence
evm.model.hic_scaffold_9_pilon.706.12310	average_confidence
evm.model.hic_scaffold_9_pilon.354.5735	partial
evm.model.hic_scaffold_5_pilon.417.-1	average_confidence
evm.model.hic_scaffold_6_pilon.1312.5023	partial
evm.model.hic_scaffold_3_pilon.1350.16413	low_confidence
evm.model.hic_scaffold_3_pilon.1350.22535	partial
evm.model.hic_scaffold_3_pilon.1350.37579	partial
evm.model.hic_scaffold_5_pilon.1091.4304	high_confidence
evm.model.hic_scaffold_8_pilon.915.14544	partial
evm.model.hic_scaffold_6_pilon.1769.16737	average_confidence
evm.model.hic_scaffold_3_pilon.223.1012	average_confidence
evm.model.hic_scaffold_4_pilon.440.169	high_confidence
evm.model.hic_scaffold_1_pilon.264.138	partial
evm.model.hic_scaffold_1_pilon.264.1099	partial
evm.model.hic_scaffold_9_pilon.475.2040	average_confidence
evm.model.hic_scaffold_9_pilon.1276.16882	partial
evm.model.hic_scaffold_9_pilon.1276.21342	partial
evm.model.hic_scaffold_5_pilon.48.779	partial
evm.model.hic_scaffold_1_pilon.785.5558	partial
evm.model.hic_scaffold_9_pilon.738.11431	partial
